,title,contents
3856, 안상태측 층간소음 허위 폭로 이사 아랫집 명예훼손 고소 ,안상태 모욕죄 한영혜 본질 선처 조롱 악성 형사 진실 소송 접수 가족 
3857, 끔찍 여왕 몰락 왕족 필립공 ,왕실 필립공 여왕 애덜트 제막 제막하 현판 현판식 리치몬드 설화 행사 영국 신재민 직언 직설적 필립 무수한 정은혜 한탄 
3858, 포커스 편파 방송 논란 김어준 서울시 직원들 퇴출 요구 ,김어준 선거 의원 예산 서울시 로퍼라는게 소신파 정치방송인 정치편향적 박소영 시사프로 퇴출하 포커스였 말발굽 교통정보 김해영 페라가모 의결권 청원글 
3859, 취재후 후보 반성문 동안 그것 ,공당 의원 반성문 당헌 공천 더불어민주당 비위 후보 개혁파 선거 피해자 사과 캠프 유권자 시장 이낙연 반성 여성정책 표변하 
3860, 국내 주식 국민연금 주가 단비 ,류주현 국민연금 국내시장 주원 영향권 현대경제연구원 대형주가 실장 시총 순매수 주식시장 기아 시가총액 상위 외국 개인 분기 삼성전자 투자자 
3861, 벼락거지 청년 호소문 청원 화제 ,김도형 청년 부동산 문재인 벼락 국민청원 출산 가상화폐 결혼 시무 신기루 참담한 절절 청와대 정부 극명 김상조 처참 호소문 
3862, 임종석 울산 사건 명백한 기획 김기현 임종석 개입 물증 확인 ,꼬리자르 의원 이태희 김기현 이성윤 실장 선거 청와대 검찰 임기내 정치검찰 애지중지 중앙지검장 천인공노 이진석 송철호 예타 예비타당성 오산 
3863, 바로간다 강남 야산 마네킹 사달라 섬뜩한 시위 ,마네킹 남효정 지정 보상 서울시 설치 구입 도시자연공원구역 정은희 해놨는지 허원철 주민 바로간다 개발 기괴 오물 강남구청 땅값 뭔지 
3864, 영국 필립공 누구 그리스 왕자 외조 ,마클은 아치웰 에딘버러 부부 해리 영국 안전한지 자선단체 공작 봉사 비행 할아버지 왕실 항공사 캘리포니아 장례식 추모 언론 소견 
3865, 뉴스인사이트 미얀마 세대 ,미얀마 유충환 우리나라 언제쯤 국민 결석계 출석부 민주주의 역사 거주 국회의원 지원 
3866, 서초동 본부 국정원 글자 ,응우옌 소송절차 참전 학살 언제쯤 군인 마을 김정은 감시 진실 재산 국회의원 사과 대한민국 정부 
3867, 자신 뻔뻔 얼굴 셀프 공개 ,김태현 손하늘 큰딸 범행 죄책감 무릎 사죄 모녀 유가족 살인 게임 취재진 카메라 계획 김태현은 놔주시 살해범 한재훈 했냐 
3868, 산책로 마네킹 철거 사연 ,강남구청 소유주 공원지정 버너 산림보호법 제한구역 김세경 주민 유수환 휘발유 휴대용 시효 마땅치 반입 구역 전부 담당자 민원 재보선 
3869, 뭐먹지 핀란드식 계란 샌드위치 ,계란 완숙 버터 핀란드 파슬리 마요네즈 소금 실파 냄비 껍질 레시피 음식 입맛 뚜껑 찬물 다마 듯싶은데 말랑해진 맥퍼슨 
3870, 박용진 김세연 시대 정치 세대 커버스토리 ,강철버 김세연이란 정치문법 상투적 보수세력 정치지도자 김민 세련 단호 머릿속 절제 단단 의원 교차 박용진 탄소발자국 언어 리더십 희생 
3871, 국립교대 중증장애 이유 입시 성적조작 ,입학요강 학교 교무과장 위험범 추상적 장애 지원 면접 기재 총장 교사 성적 등록 징계 조건 학생 과락 구본창 국가유공자법 
3872, 동학개미 압력 국내주식 비중 국민연금 ,국내주식 국민연금 자산배분 기금위 범위 연속 이탈 유지규칙 허용한도 전략적 주가 기계적 순매도 동학개미 규칙 투자자 압력 매도 주식 
3873, 분유 직전 판매글 ,아이 분유 재판 친모 윤두열 강아지 구미 김모 변호인 출산 김승범 김씨는 남편 구영철 재혼 공유한 언니 만족 유권자 
3874, 아이스크림 일상 증오 ,아시아계 고쿠마 사쿠라 나무토막 박인 싶어서 집어들고 뉴욕경찰국 생활용품점 일본계 박인서 브루클린 머리채 큰일 남성 증오 씁쓸 커플 국가대표 
3875, 여자친구 끔찍 범죄 출발점 ,송민지 이학진 송우영 이승창 류효정 황수비 일가족 집착 스토킹 유권자 살해 보궐선거 선택 
3876, 김태현 사이코패스 검사 유가족 엄벌 처해달라 ,사이코패스 김태현 탄원서 엄벌 검사 범행 사고방식 포토라인 경기대 범죄심리학 박태 침착 이수정 희석 스토킹 유가족 살인 피의자 교수 
3877, 뒤통수 이니스프리 종이병 플라스틱 ,플라스틱 이니스프리 종이 용기 보틀 친환경 페이퍼 소비자 그린워싱 홍보 재질 생분해 기업 소각 멸균팩 생협 아이쿱 재활용률 플없잘 
3878, 인생 연출 자막 가짜 관찰예능 거짓 ,제작진 함소원 아내 윤식당 남편 티브이 자막 관찰예능 국뽕 박서준 이서진 조작 클립 거짓 시부모 고급차 신혼집 방심위 시어머니 
3879, 카운트머니 국민연금 주식투자 이러 홍춘욱 국민연금 투자운용팀장 ,기금 국민연금 주식 연금 채권 투자자 매도 수익률 일종 주가 자산 깨트린다 납입자 어겼다 유지한다면요 정석적 카피 기금운용본부 중기자산배분 
3880, 중대본  후반 유행 본격화 시점 유사 ,예방접종센터 접종 법적 운영 실험 설치 남성 기업 백신 경제 
3881, 신세계 인천상륙작전 송도 백화점 롯데 ,박규준 롯데 장악 백화점 실험 유통 추진 남성 기업 경제 
3882, 추억속 구광모 철수 속도전 ,노키아 휴대폰 전자 통신장비 특허 사업 스마트폰 권세욱 기술 박연신 송태희 롤러블 롤러블폰 적응 가전 전환 철수 매각 시대 
3883, 매물 오세훈 효과 재건축 강세 ,박연신 상승률 재건축 여대야소 규제 고척돔 스타필드 노원 구체화 아파트 수석연구원 정비사업 한국부동산원 매매가격 과학적 장벽 아파트값 쇼핑 의회 
3884, 아내 호스트바 내연남 아파트 ,아내분 내연남 재산분할 이혼 사해행위 재산 행위 장윤정 아내 선생 간통죄 강제집행면탈죄 법률행위 재산분할청구권 강제집행 호스트바 처벌 형사적 변호사 
3885, 시세 아파트 셋집 사연 ,롯데캐슬 쏟아지다보 규제 공인중개사무소 방지책 자금조달계획 김민우 대출규제 전세매물 갭투 강화 전세가격 지리적 투자 고소득자 대출금 신용대출 분양 부꾸미 
3886, 주식투자 전설 로또 기업 고르 ,기업 칵테일 주식 파티 이론 시장 꼭지 펀드매니저 주가지수 부자 이익 게이머 메가스터디 가치 수면제 여자분 가설 단계 경제 
3887, 마스크 무릎 김태현 흉악범 ,큰딸 김태현 범행 게임 휴대 경찰 정황 삭제 스토킹했으 메시지 게임상시험 명이서 수신 김자 저녁식사 투자 피해자 앙심 아이디 
3888, 나경원 당권 안철수 합당 서울 다음 행보 ,의원 김진애 의원직 탈락 금태섭 선거 경선 국민의힘 최고위원 대변인 국민의당 행보 낙선자 이사민 언론개혁 유세차 멘탈 김의겸 투자 
3889, 소설 참패 최대 피해자 추미애 ,추미애 장관 국민 대선 윤석열 강성 참패 이낙연 설훈 유인태 예감 원로 희생양 여권 불길 대선후보 소설 친문 더불어민주당 
3890, 김근식 서울시의장 오세훈 출근날 공무원 엄포 협박 ,사업 공사 시민공청회 시민알림 혈세낭비 시선 광화문광장 광화문 시장 광장 재검토 직접적 의장 예산 오세훈 서울시 업무 반대 시행 
3891, 입당 국민의힘 김종인 미묘한 신경전 ,위원장 총장 차기대권 보수재편 영역확보 발판삼아 만남 킹메이커 상임고문 미묘한 정계개편 터전 시사한 국민의힘 고사 범야권 개별적 긴장감 보선 
3892, 거리두기 단계 술판 유흥업소 적발 ,북도 합동단속 적발 유흥업소 완주 방역수칙 영업 업소 업주 경찰 대형유흥업소 방역수칙법 심야영업 이서 이서면 임충식 황철호 복지여성보건국장 술판 
3893, 유시민 야당 정부 독재 주장 이해 이유 ,집필 독재자 같은해 출간 합법적 번역 파괴 민주주의 나라 소개 판매 사례 미국 
3894, 낙서한 연인 구상권 청구 ,훼손 관람객 작품 덕소 자연사박물관 국립중앙박물관 상아 손해액 전시한 김혜은 화석 전차 로마 유물 고대 커플 원칙적 손해배상 감당 
3895, 보이거실화 캐디 피범벅 죽마고우들 ,캐디 가명 서희 동료 탄원서 일행 김서희 만나길 속상해서 흥건해질 보이거실화 강승민 권민석 김수진 라운딩 안용준 피범벅 전혜영 강재연 
3896, 동물원 실수 늑대 우리 반려견 ,늑대 강아지 동물원 관람객 반려견 주인 중국 구조해 야생늑대계곡 폭죽 그물 장쑤성 사육사 전망대 습격 호랑 호랑이 비명 몸싸움 
3897, 민주당 조국 사태 반성문 후폭풍 국민의힘 당권 조짐 ,의원 초선 선거 정당 대표 지도부 당내 조국 계파 권리당원 국민의힘 김웅 친문 패배 더불어민주당 승리 비판 출마 청년 
3898, 대한민국 초음속전투기 엘리트그룹 합류 ,전투기 초음속 합류 대한민국 수출 보라매 세대급 순항미사일 예상된다 공대공 공대지 거인 독점적 한국형 엘리트 발판 평가 기종 잠재력 
3899, 집값 폭락하  비책 ,집값 땅집고 재건축 규제 오세훈 시장 소장 정책 규제정책 정부 노태우 주택공급 서울시장 자극 공약 당선 급등 부동산 세금 
3900, 세모녀 살해 김태현 무릎 모습 뻔뻔 ,김태현 마스크 스토킹 무릎 취재진 지속적 못드리겠다 스토킹해 하겠다 어머니 범행 면목 강다 호송차 유가족분 포토라인 경범죄처벌법 몇번 사형 
3901, 조국흑서팀 진중권 선동가 서민 같이갈 ,비판자 오경묵 진보 성향 조국 분류 계기 사태 문재인 평가 정부 
3902, 폭등 상장폐지 가상화폐 상폐빔 ,가상화폐 업비트 투자자 정부 불법행위 비트코인가격 부처 단속 코스피 거래소 가격 가입 나서기보단 비트맨 비트코인거래소 윤진호 힘들다보 규제 국무조정실 
3903, 스웨덴 아동복 한글 디자인 ,입체파 샤넬 디자이너 방탄소년단 대한민국 라거펠트 삼도농협 상주곶감 자개장 조각보 청사초롱 큐비즘 표준어 강조해 우리말 사투리 친숙 이선화 한글날 
3904, 운전 아이 엄마 운전자 차선변경 시비 폭행 ,여성 운전자 차선 남성 차량 승합차 팔꿈치 머리채 전치 생후 일방적 운전 입원 진단 빵빵거렸어요 빵빵거리 폭행 인대 상대 
3905, 야당 압승 선거 윤석열 지지율 ,총장 합류 국민의힘 단일대오 여론조사본부장 김춘석 선택 자체만 황현우 손준수 강아람 최수진 박유미 정진석 한국리서치 범야권 뉴스쇼 이념 김현정 
3906, 스토킹 김태현 필요 가족들 생각 ,윤정민 스토킹 피해자 다섯개 정보통신망침해 특수주거침입 스토킹한 정신병력 내리진 송우영 처벌법 자해 경범죄처벌법 사이코패스 김태현 프로파일러 맥주 공통 목록 
3907, 주일 천여 윤석열 러브콜 시작 국민의힘 ,합당 총장 지지율 대표대행 대표 정당 국민의당 국민의힘 대선 전당대회 합류 주호영 안철수 배경 기표소 국민의힘으로서 김정희 추사 기표 
3908, 진중권 서민 선동가 ,할머니 윤미향 정인이 의원 늑골 교수 골절 양모 위안부 위원장 진단 게임물관리위원장 다발골절 반박해 생일잔치 앵벌이 염좌 길원옥 노인학대 
3909, 급락한 윤석열 국민의힘 입당 ,총장 국민의힘 대선 입당 보수야권 보선 유력 양측 당내 승리 지지율 정치적 정치 영입 탄핵 서로 정부 수사 위원장 
3910, 실내 마스크 상시 착용 과태료 ,마스크 단계 착용 실내 거리두기 과태료 실외 방대본 반복적 집회 적발 체계하 구획 운송수단 수도권 동일인 일반관리 기차 사방 
3911, 지도부 총사퇴후 친문 비대위장 당내 쇄신 ,의원 지도부 친문 총사퇴 쇄신 선거 사퇴 최고위원 원내대표 당내 재선 더불어민주당 의원총회 참패 대표 대안 성명 강성 김태년 
3912, 하루 시간 배달  한번 배달기사 청와대 하소연 ,공익제보 이륜차 단속 공익제보단 배달 배달기사 도로법규 택시 신호 사건사고 국민청원 회원 버스 자동차 통행 청와대 형평성 면류 배달수요 
3913, 갤럭시 플립 베일  ,플립 갤럭시 폴더블폰 폴드 디스플레이 커버 출시 스마트폰 렛츠고디지털 삼성전자 샤오미 폴더블 미믹스 사용성 애플 모델 화웨이 아이폰 미니멀한 
3914, 천 수익 꼼수 동원 배달족 ,쿠팡이츠 지지 배달기사 지지기 계정 호출 배달 수익 운영 프로그램 조작 지인 방장 인증글 계약해 단체채팅방 회비 약관 초창기 
3915, 조은산 민주당 패배 이유 김어준 과대평가 국민 과소평가 ,생태탕 감성 끝났다 오세훈 것일테다 고니 돌팔이 무주택자분 아둔 희망만 긴장하시 쫄진 바글바글 벚꽃 손끝 봄날 시장직 시민 지향적 
3916, 세모녀 살해 김태현 송치 일주일 범행 계획 ,긴급장례비 임종필 송승윤 지원 검찰 부장검사 배당 형사 범죄 피해자 기업 경제 
3917, 정부 경고 무시 사람들 이득 서울아파트  ,패닉바잉 영끌 아파트값 아파트 매수 집값 매매가격 매수한 월간 김현미 소형 문재인 안정 국토교통부 자산 부동산 분석발표 상승실태 영끌족 
3918, 시어머니 며느리 모녀 드라마  화제 결혼식 ,친딸 며느리 시어머니 결혼식 장수성 입양 쑤저우 사돈 드라마 중국 사위 발견 사연 소후 친어머니 기쁨 도로변 상봉 상실감 
3919, 태국 거대 왕도마뱀 편의점 습격 손님들 경악 ,도마뱀 강기슭 물왕도마뱀 수풀 왕도마뱀 평지 박테리아 포유류 이빨 물고기 유인 구조대 가득 편의점 목격자 인간 위협 음식 상대 
3920, 미얀마 모델 체포 행방불명 인스타 ,미얀마 인플루언서 군부 탄압 연예 증오만 배우 반란 파잉 정인화 정치범지원협회 달째 인권단체 군사정권 체포영장 형법 유명인 진압 시위대 
3921, 게임 매너 김태현 소름 ,게임 평범 유저 나이스하다 박성영 팀원들조차 범죄 세모녀 강보현 엽기적 오롯 매너 침착 피해자 앙심 일회성 행각 흥분 큰딸 
3922, 제주 카페 진상 사연뉴스 ,알바생 커피 카페 사연뉴스 주차권 회차하 차단기 사연 아줌마 회차 골목 주차장 게시글 거짓말 끊었다는데요 달라던데요 상황인듯 여사장 이제부터였 
3923, 잘못 함소원 아내 조작 인정 ,정진 에피소드 권남영 출연자 양측 제작진 조작 예능 계기 약속 아내 프로그램 인기 사과 사례 
3924, 손톱 기네스 전기톱 ,손톱 윌리엄스 기네스 떠나보낼 레드먼드다 아이아 톱날 리플리 전기톱 회전식 기이 올랜도 유타주 의학자상 추돌 무용론 박물관 신기 플로리다주 
3925, 인도네시아 소녀 간헐적 최대 ,에차 물야디 재판매 아버지 의학자상 무용론 수상자 검사 병원 백신 
3926, 거리두기 재연장 수도권 부산 유흥시설 영업금지 ,권덕철 단계 차장 위험요인 방역 거리두기 장관 보건복지부 중앙대책본부 확산세 광역시도별 기숙형 일률 일제점검 종교형 포교원 합숙형 규제 천곳 
3927, 수도권 부산 내주 유흥주점 영업금지 인금지 유지 ,수도권 단계 중앙대책본부 확산시 주재 정세균 총리 환원 영업제한 정부서울청사 거리두기 방역 중앙재난안전대책본부 국무총리 방역수칙 카페 임형섭 식당 방안만 
3928,  중후반 내주 적용 거리두기 조정안 발표 ,의학자상 무용론 생활방역위원회 일괄적 방증 수상자 집중적 업종 격상 환자 강화 방역 단계 백신 
3929, 논객 조은산 민주당 패배 이유  ,긴장하시 쫄진 조은산 험난 지향적 역동적 강은영 생태탕 트랜스젠더 페라가모 여정 맥주 끝났다 스토리 구두 대안 민심 학대 오세훈 
3930, 김태현 마스크 무릎  죄송 ,도봉서 입감돼있던 험난 오지혜 서울동부구치소 트랜스젠더 여정 김태현 수감 송치 학대 엄마 아이 검찰 
3931, 김근식 서울시 출연금 지원 중단 조치 필요 수도 ,지도부 합당 선출 국민의힘 위원장 정당 국민의당 구성 당대당 대등 절차 험난 구태 꼰대 트랜스젠더 여정 성명서 논의해 흡수 
3932, 실내 마스크 착용 위반 과태료 ,마스크 착용 방대본 우한솔 거리두기 기차 사방 역학 단계 운송 건축물 구조물 미터 선박 항공기 의무화 집회 분리 택시 
3933, 정부 거리두기 단계 사적모 주간 유지 ,수도권 단계 거리두기 방역 방역수칙 총리 방안만 실천력 정창화 확산시 위반행위 감염원 파도 금지 형국 환원 콜라텍 무관용 기세 
3934, 환자 수액 세제 냄새 범인 간호사 경력 병실 환자 ,여죄 경찰 환자 세제 성분 입원 한솔 범행 조사 부인해 달째 소지품 병실 살인미수 특수상해 발견 김소영 간호사 검출 
3935, 엄마 동생 어딨냐 큰딸 김태현 ,김태현 편광현 이가람 포토라인 검찰 영장실질심사 경찰 송치 경찰청 유족 카메라 
3936, 오세훈 서울시 반성 영업금지 재조정 ,서울시 중앙정부 시장 소상공인 오세훈 예방접종센터 영업금지 업무 서울시장 규제 최우선 정책 공약 반성 확진자 공보단장 민생대책 민생방역 서울특별시청 
3937, 결혼하자 여성 납치해 살해 신부 납치 악습 참극 ,키르기스스탄 납치 신부 사디르 아이자다 자파로프 서유진 반격 시위대 비극 규탄 파문 추모 희생 시위 총리 고통 여성 가족 
3938, 오세훈 서울시장 서울시 대응 ,소상공인 시장 반성 접촉해 구민지 민생현장 틀어막기식 종합대책회 거리두기 순응 접종 절규 일괄적 지체 업종별 중앙정부 백신 재검토 협회 
3939, 사실혼 관계 동거녀 조폭 구속 여성 극단적 선택 ,동거녀 사실혼 극단적 구속 경부압박 폭력조직원 경찰 질식사 서혜연 피멍 선택 관계 죄질 온몸 조사 죽음 사인 자택 국립과학수사연구원 
3940, 오세훈 영업금지 정부 방역대책 반기 간부들 반성 ,중앙정부 서울시 종합대책회 시장 소상공인 협회 틀어막기식 간부 업종 거리두기 반성 고통 쓴소리 업종별 매뉴얼 방역 단체 오세훈 방역수칙 
3941, 시절 생각 악명 시장 ,시장 부시장 간부 피눈물 공무원 행정 과장 현장 직원 나이 방향 서울시 김학진 내긴 노련해 강산 고참 동분서주 수해 
3942, 아빠 엄마 남친 ,이혼 상처 결혼 소개팅 인생 자책 상대방 돌싱 리셋 무의식 실패감 홀로서기 색안경 오점 상대 아이러니한 파국 양심적 선택 
3943, 기아 그랜저 걱정 ,이강준 지붕 공조 뒷좌석 디스플레이 제네시스 기아 터치 버튼 장치 공조장치 다이얼 앞좌석 모양 조작 웅덩이 디자인 디자인과 시트 
3944, 삼성전자 사람 십만전자 구조대 출동 ,삼성전자 반도체 분기 스마트폰 서버용 사업 수요 상회 실적 메모리 개인 가전 고정가격 가격 영업이익 임종철 연구원 디자인기 언제쯤 
3945, 세모녀 살해 김태현 살인자들 사이코패스 기질 ,김태현 프로파일러 면담 경찰은오 대구대 박순진 사이코패스적 스토킹한 홍순빈 경찰행정학 모면 이중성 연장선상 투자 사이코패스 범죄자 큰딸 형량 전략적 
3946, 한심 충격패배 여당 긴급 의총 ,의원 체제 사퇴 비대위 사전투표 질서 쇄신 초선 지도부 원칙 권혜민 당헌당규 대패 민심수습책 안좋은데 전열 초재선 거대여당 이원광 
3947, 대낮 카페 폭행 ,여성 피해여성 폭행 기절 남성 카페 남효주 광대뼈 골절 욕설 가격 기절해서 얼굴 치워 소리 드릴게요 초간 커피숍 무차별적 
3948, 아들 친구 엄마 ,선고유예 유예 재판부 폭행 범행 선고 명치 주먹 원심 이서윤 범인 벌금형 어깨 항소심 항소 비교적 재보선 당선 사정 
3949, 런던 한복판 쿠데타 모델 배우 연행 ,미얀마 쿠데타 대사 군부 영국 대사관 체포 김정기 저명인사 주재 시위 비판 분야 시위한 반대 마웅 부대사가 연행 정용화 
3950, 집안 도둑질 베이비시터 적반하장 ,베이비시터 국경 이민자 국경순찰대 입주형 적반하장 집안 아이 사연 트럼프 태도 세워놨던 순찰대원 양수기함 친이민정책 보따리 이민정책 각양각색 순찰대 
3951, 텔레그램 번방 운영자 갓갓 문형욱 징역 선고 ,결심공판 특수상해 무기징역 계획적 욕망 치밀 구형 재보선 법률 피고인 당선 유통 청소년 재판 범행 피해 피해자 
3952, 서울 부산 대참패 오세훈 개구 싹쓸 압승 ,격랑 선거사무소 총사퇴론 탄핵사태 서울시장 자치구별 김토 수렁 꽃다발 환호 더불어민주당 모드 지형 깃발 참패 정국 쇄신 수순 정권교체 
3953, 오세훈 김어준 하차 개편 ,시장 김어준 뉴스공장 독립 시사프로그램 서울시 재단 예산 편향성 논란 개입 서울시의회 시의회 오세훈 뉴스광장 미디어재단 임원추천위원회 의결 임원 
3954, 안팎 차유행 현실화 거리두기 강화 결정 ,방역 대책 빈발 생활방역위원회 예의주시 고삐 고위험 조정안 한층 노래방 추이 위원 유흥 토론 정부 다중이용 치열 중앙재난안전대책본부 박영선 
3955, 트럭 여성 추락해 청라지하차도서 연쇄 추돌 ,송영훈 추돌 관련자 트럭 토론 입수 재판매 박영선 오세훈 병원 조사 
3956, 신규확진   거리두기 조정 ,확진자 지역 누적 수도권 신규 검역 해외유입 검사 임시선별검사소 양성률 환자 시민 선별진료소 위중증 거리두기 단계 대전 확산세 판정 
3957,  연봉 친형 횡령액 ,법인 형제간 배임한 죄송해 추정액 공금 효심 강제수사 여성분 불화 가족사 회계 유용 운영자 불편함 심경 실체 압수수색 횡령 
3958, 화물차 여성 트럭 종잇장됐다 ,운전자 심석용 이해준 화물차 극심한 지장 정체 우울증 진술 사고 생명 치료 남성 병원 경찰 
3959, 쇼크 레임덕 불가피 ,대통령 청와대 패배 선거 여권 개각 장관 국면전환 적신호 재창출 기용 여당 남북 막판 득표 참모 국정 임기 교체 
3960, 이준석 압도적 지지 남자 자네들 ,후보 출구조사 선대위 남성 이준석 국민의힘 청년층 지지율 사출구조사 자네 세대별 캡처한 배재성 간접적 계층 본부장 지지 화면 박영선 
3961, 당선 민주당 고민정 페북 도배 감사댓글 ,감성 유세 꽃밭 쪽잠 선거일 책상 한영혜 후회 유권자 눈물 야권 선거 시민 의원 비판 
3962, 당선 일등공신 고민정 페북 조롱 ,유세 고민정 꽃밭 유세차 쪽잠 골목길 발걸음 의원 책상 선거 시민 지원 더불어민주당 
3963, 국민의힘 현직 의원 부인 자택 발견 ,고인 자택 경찰 조유미 병세 변사 같은날 이식 발견 의원 감식 일상적 혐의점 호흡 병사 타살 명예 극단적 악화 
3964, 백신 조기공급 제안 정부 거절 ,공급 백신 물량 배준용 언론중재위원회 측으로 두달 질병관리청 제목 확보 정부 
3965,  시의회 당선 축하 그간 아집 ,서울시의회 오세훈 서울시장 시장 사업 성명 더불어민주당 권토중래 한기영 김인호 반면교사 실패 당선자 시정 의회 축하 견제 의장 자세 
3966, 큰딸 김태현 살인범 ,변호인 성도착증 이성관 호송차량 살인범 괴로움 죗값 사이코패스 접견 심문 영장실질심사 현화영 윤곽 프로파일러 죄책감 피의자 성향 인식 왜곡 
3967, 고민정 광진 박영선보다 오세훈 ,광진을 앞장 민심 오세훈 광진주민들께서 서울시장 광진 민주당 채찍 모멸감 발짝 후보 꽃다발 환호 질책 뚜껑 시장 소명 각오 
3968, 오세훈 김어준 덕분 뉴스공장 ,김어준 뉴스공장 당선인 오세훈 당선 시장 후보 독립 제작진 보궐선거 선거 출구조사 발음 서울시장 득표 박형준 재단 박원순 농담 
3969, 고민정 활약 감사 대선 기대 야당 지지자들 이유 ,의원 유세 선거 골수 광진 유세차 나진희 후보 열세 잡음 더불어민주당 고민정 편향 골목 반감 중도층 마이너스 한국토지주택공사 패배 
3970, 김태현 소름 전문가 분석 ,면담 정현우 김태현 프로파일러 재보궐선거 심리 갤럭시 범죄 검사 확진자 경찰 
3971, 자리 국민의힘 잔칫날 발길질 ,이정미 자유로울 반사 재보궐선거 재보선 민심 승리 이익 여당 갤럭시 국민의힘 확진자 정부 
3972, 정인이 양모 반성문 사죄 ,정인이 반성문 양모 입양 학대 구속 불효 친손녀 재판 복지사 남편 추악 부모 죄인 주변인 입양아 상습 사죄드 손녀 
3973, 물고문 엽기적 학대 잔혹 이모 부부 ,서연 이모 욕조 정상빈 서연이 물고문 파리채 학대 부부 알몸 공소장 다리 머리 반복 멍투성이 빨랫줄 빨래 스무 사망 
3974, 물고문만 이모 부부 잔혹 학대 ,서연 이모 학대 물고문 욕조 정상빈 부부 서연이 파리채 법의학자 수첩 비닐 알몸 공소장 조카 다리 머리 반복 폭행 
3975, 신규확진 일만 최다 ,확진자 신규 수도권 감염경로 해외유입 지역별 중앙방역대책본부 대전 감시 확산세 급증 재산 누적 국회의원 
3976, 김태현 범행 직전 태연 사이코패스 특성 ,김태현 성향 손하늘 공감능력 도벽 슥슥 자의식 충동성 페달 반사회적 인격장애 충동적 범죄심리학 사이코패스 불분명 브레이크 과잉 프로파일러 살인 
3977, 세계 수출 열풍 ,지국 전준홍 신문대금 발행부수 유료부수 신문지 자료출처 신문사 민망 구독료 개척 한류 폐지 지대 보조금 결석계 출석부 감당 책정 
3978, 예의 체육시민연대 쌍둥이 자매 법적대응 비판 ,행위 스포츠계 피해자 사과문 민심 폭력 가해자 반성 고통 겁박하 고소진행 묵과해서 뼈마디 스포츠인권 아웅하 인권친화적 주기식 치기 폭력하 
3979,  친형 인정 가능 ,친형 고소장 접수 박수홍 서울서부지방검찰청 정다빈 폭로전 형제간 효심 피해보상 합의서 사회봉사 회계 배우자 프로 양측 기부 약속 재산 
3980, 조카 물고문 이모 부부 학대 촬영 개똥 먹이기도 ,살인 아동학대 조휴옥 부부 행위 관계 형사부 보류 이럴 조카 이모 공판 부장판사 공모 공분 심리 변호인 인간 학대 
3981, 신규확진 거리두기 조정안 발표 ,확진자 지역 누적 수도권 신규 해외유입 양성률 환자 검역 위중증 거리두기 단계 대전 확산세 판정 수정교회 자매교회 정점기 격리치료 
3982, 알몸배추 몸살 식재료 이번 맨발잡곡 논란 ,배추 곡식 중국 식재료 구덩 잡곡 위생 맨발 노동자 논란 중국산 대형시장 알몸배추 광둥 동북 소금물 웅덩이 비위생적 이물질 
3983, 이건희 회장 대한민국 최고부호 사람은 ,억만장자 순자산 부호 회장 서정진 베이조스 셀트리온 권재희 억달러 최고경영자 제프 자산 이건희 포브스 아마존 증가 홍콩 명단 전년 
3984, 민주당 덕분 눈물 유세 고민정 조롱 댓글 ,의원 눈물 감성팔 추위 광진주민 눈물쇼 들어서 빗속 전제정 짠하다 페이스불 황녀 흉언 아나스타샤 선거 의지만 봄비 통곡 김예령 
3985, 김어준 동안 무직 고생 오세훈 회생 ,뉴스공장 김어준 프로그램 후보 투표율 시사 지지층 방송인 숫자 예산 존폐위 결집도 년짜리이긴 보궐선거 임팩트 고생하시 교통정보 진행해 존폐 
3986, 오세훈 당선 인사 책임감 가슴 ,책임감 후보 오세훈 국민의힘 경제난 시민 개표상황실 당선 가슴 중앙당사 고통 업무 서울시장 여러분 시장 주체 인사 능수능란 보듬어 
3987, 정치 염증 갈증 허경영 ,후보 득표 허경영 출마 덕수궁 미혼자 연애수당 유효투표 주택자금 공영제 국가혁 국가혁명배당금당 군소후보 대한문 득표수 출산수당 공직선거법상 군소 피선거권 
3988, 여론 여권 대참패 야권 서울 부산 싹쓸 ,후보 박형준 시장 투표자 선거 황승택 성착취물 쏘카 김영춘 보궐 당선자 미성년 정반대 득표 압도적 임기 당선 오세훈 국민의힘 
3989, 신규 확진자 최다 감염 ,한밭체육관 환자 임시선별진료소 황승택 성착취물 쏘카 미성년 확진자 주차장 유입 누적 감염증 신종 코로나 신규 시민 검사 
3990, 승부사 김종인 퇴장 경고 ,위원장 승리 비상대책위원장 김종인 보궐 국민의힘 선거 내부 사퇴 기자회견 민생정당 위정자 자기혁신 착각해서 대선 국회 반목 황승택 성착취물 
3991, 오세훈 박영선 심심 김종인 안철수 악수 ,대표 위원장 마주잡 화기애애한 신경전 화답 격려 실천 단일화 연출 야권 서울시장 보궐선거 인사 후보 국민의힘 의원 
3992, 오세훈 박형준 당선 확정 민심 ,후보 소속 차차 당면 대권 협치 원동력 시의원 더불어민주당 시의회 지방선거 시정 과제 부상 오세훈 부산시의회 국회의원 국회사무총장 동주민센터 
3993, 이낙연 국민 선택 겸허 부족 ,상임선대위원장 더불어민주당 국민 위원장 이낙연 서혜림 박세연 선거일 후보 겸허 개표 중산층 독려 재보궐선거 당원 서민 혁신 재보선 지지자 
